ID;Data Adicionada;Última Alteração;Último Editor;Empresa Doadora;Empresa Recebedora;Tipo;Algoritmo;Jornal;Viés;Nota
2;2035-02-07T18:00:00;2035-02-07T18:00:00;Harvey Janus;Cisneros-Meyer;Marine_Sanctuary;Event.Aid;BassLine;Haacklee Herald;Positivo;0.9977
3;2035-02-07T10:00:00;2035-02-07T10:00:00;Jack Inch;Cisneros-Meyer;Marine_Sanctuary;Event.Aid;ShadGPT;The News Buoy;Positivo;0.9865
4;2035-03-21T15:00:00;2035-03-21T15:00:00;Melinda Manning;Cisneros-Meyer;Marine_Sanctuary;Event.Aid;ShadGPT;Haacklee Herald;Positivo;0.9977
5;2035-04-12T18:00:00;2035-04-12T18:00:00;Worf Peer;Cisneros-Meyer;Marine_Sanctuary;Event.Aid;BassLine;Haacklee Herald;Positivo;0.9977
6;2035-04-12T10:00:00;2035-04-12T10:00:00;Kristin Baker;Cisneros-Meyer;Marine_Sanctuary;Event.Aid;ShadGPT;Lomark Daily;Positivo;0.9914
7;2035-04-26T22:00:00;2035-04-26T22:00:00;Jack Inch;Cisneros-Meyer;Marine_Sanctuary;Event.Aid;ShadGPT;Lomark Daily;Positivo;0.9914
8;2035-04-26T08:00:00;2035-04-26T08:00:00;Kristin Baker;Cisneros-Meyer;Marine_Sanctuary;Event.Aid;ShadGPT;The News Buoy;Positivo;0.9865
9;2035-05-14T16:00:00;2035-05-14T16:00:00;Worf Peer;Cisneros-Meyer;Marine_Sanctuary;Event.Aid;BassLine;The News Buoy;Positivo;0.9865
10;2035-06-17T04:00:00;2035-06-17T04:00:00;Olokun Daramola;Cisneros-Meyer;Marine_Sanctuary;Event.Aid;ShadGPT;Haacklee Herald;Positivo;0.9977
11;2035-07-24T05:00:00;2035-07-24T05:00:00;Jack Inch;Cisneros-Meyer;Marine_Sanctuary;Event.Aid;ShadGPT;Haacklee Herald;Positivo;0.9977
12;2035-07-24T19:00:00;2035-07-24T19:00:00;Worf Peer;Cisneros-Meyer;Marine_Sanctuary;Event.Aid;ShadGPT;The News Buoy;Positivo;0.9865
0;2035-02-04T10:00:00;2035-02-04T10:00:00;Pelagia Alethea Mordoch;Cisneros-Meyer;Tracking_System;Event.Invest;BassLine;Lomark Daily;Positivo;0.9914
1;2035-02-07T18:00:00;2035-02-07T18:00:00;Harvey Janus;Cisneros-Meyer;Tracking_System;Event.Invest;BassLine;Haacklee Herald;Positivo;0.9977
2;2035-02-07T21:00:00;2035-02-07T21:00:00;Niklaus Oberon;Cisneros-Meyer;Tracking_System;Event.Invest;BassLine;Lomark Daily;Positivo;0.9914
3;2035-02-07T10:00:00;2035-02-07T10:00:00;Jack Inch;Cisneros-Meyer;Tracking_System;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9865
4;2035-02-09T01:00:00;2035-02-09T01:00:00;Pelagia Alethea Mordoch;Cisneros-Meyer;Tracking_System;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.9914
5;2035-02-09T12:00:00;2035-02-09T12:00:00;Worf Peer;Cisneros-Meyer;Tracking_System;Event.Invest;BassLine;The News Buoy;Positivo;0.9865
6;2035-03-21T12:00:00;2035-03-21T12:00:00;Urashima Tarō;Cisneros-Meyer;Tracking_System;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9865
7;2035-04-12T20:00:00;2035-04-12T20:00:00;Urashima Tarō;Cisneros-Meyer;Tracking_System;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9865
8;2035-04-26T22:00:00;2035-04-26T22:00:00;Jack Inch;Cisneros-Meyer;Tracking_System;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.9914
9;2035-05-08T23:00:00;2035-05-08T23:00:00;Pelagia Alethea Mordoch;Cisneros-Meyer;Tracking_System;Event.Invest;BassLine;Haacklee Herald;Positivo;0.9977
10;2035-05-08T20:00:00;2035-05-08T20:00:00;Niklaus Oberon;Cisneros-Meyer;Tracking_System;Event.Invest;BassLine;The News Buoy;Positivo;0.9865
11;2035-05-14T01:00:00;2035-05-14T01:00:00;Melinda Manning;Cisneros-Meyer;Tracking_System;Event.Invest;ShadGPT;Haacklee Herald;Positivo;0.9977
12;2035-05-14T16:00:00;2035-05-14T16:00:00;Worf Peer;Cisneros-Meyer;Tracking_System;Event.Invest;BassLine;The News Buoy;Positivo;0.9865
13;2035-05-15T01:00:00;2035-05-15T01:00:00;Urashima Tarō;Cisneros-Meyer;Tracking_System;Event.Invest;BassLine;Lomark Daily;Positivo;0.9914
14;2035-06-17T04:00:00;2035-06-17T04:00:00;Olokun Daramola;Cisneros-Meyer;Tracking_System;Event.Invest;ShadGPT;Haacklee Herald;Positivo;0.9977
15;2035-06-17T21:00:00;2035-06-17T21:00:00;Olokun Daramola;Cisneros-Meyer;Tracking_System;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9865
16;2035-07-24T05:00:00;2035-07-24T05:00:00;Jack Inch;Cisneros-Meyer;Tracking_System;Event.Invest;ShadGPT;Haacklee Herald;Positivo;0.9977
17;2035-07-24T13:00:00;2035-07-24T13:00:00;Clepper Jessen;Cisneros-Meyer;Tracking_System;Event.Invest;BassLine;Lomark Daily;Positivo;0.9914
18;2035-07-24T19:00:00;2035-07-24T19:00:00;Worf Peer;Cisneros-Meyer;Tracking_System;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9865
0;2035-02-04T02:00:00;2035-02-04T02:00:00;Greta Grass-Hill;Cisneros-Meyer;Tuna Shelf;Event.Fishing;BassLine;The News Buoy;Positivo;0.9865
1;2035-02-04T02:00:00;2035-02-04T02:00:00;Greta Grass-Hill;Cisneros-Meyer;Tuna Shelf;Event.Fishing;BassLine;The News Buoy;Positivo;0.9865
2;2035-04-26T22:00:00;2035-04-26T22:00:00;Jack Inch;Cisneros-Meyer;Tuna Shelf;Event.Fishing.SustainableFishing;ShadGPT;Lomark Daily;Positivo;0.9914
3;2035-04-26T08:00:00;2035-04-26T08:00:00;Kristin Baker;Cisneros-Meyer;Tuna Shelf;Event.Fishing.SustainableFishing;ShadGPT;The News Buoy;Positivo;0.9865
4;2035-05-14T01:00:00;2035-05-14T01:00:00;Melinda Manning;Cisneros-Meyer;Tuna Shelf;Event.Fishing.SustainableFishing;ShadGPT;Haacklee Herald;Positivo;0.9977
5;2035-05-14T21:00:00;2035-05-14T21:00:00;Pelagia Alethea Mordoch;Cisneros-Meyer;Tuna Shelf;Event.Fishing.SustainableFishing;BassLine;Lomark Daily;Positivo;0.9914
6;2035-05-15T12:00:00;2035-05-15T12:00:00;Kristin Baker;Cisneros-Meyer;Tuna Shelf;Event.Fishing.SustainableFishing;BassLine;The News Buoy;Positivo;0.9865
7;2035-05-15T12:00:00;2035-05-15T12:00:00;Kristin Baker;Cisneros-Meyer;Tuna Shelf;Event.Fishing.SustainableFishing;BassLine;The News Buoy;Positivo;0.9865
8;2035-06-17T04:00:00;2035-06-17T04:00:00;Olokun Daramola;Cisneros-Meyer;Tuna Shelf;Event.Fishing.SustainableFishing;ShadGPT;Haacklee Herald;Positivo;0.9977
9;2035-06-17T04:00:00;2035-06-17T04:00:00;Olokun Daramola;Cisneros-Meyer;Tuna Shelf;Event.Fishing.SustainableFishing;ShadGPT;Haacklee Herald;Positivo;0.9977
0;2035-02-04T02:00:00;2035-02-04T02:00:00;Greta Grass-Hill;Cisneros-Meyer;Sustainable_nets;Event.Invest;BassLine;The News Buoy;Positivo;0.9865
1;2035-02-07T10:00:00;2035-02-07T10:00:00;Jack Inch;Cisneros-Meyer;Sustainable_nets;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9865
2;2035-02-09T16:00:00;2035-02-09T16:00:00;Haenyeo Hyun-Ki;Cisneros-Meyer;Sustainable_nets;Event.Invest;BassLine;Haacklee Herald;Positivo;0.9977
3;2035-02-09T01:00:00;2035-02-09T01:00:00;Pelagia Alethea Mordoch;Cisneros-Meyer;Sustainable_nets;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.9914
4;2035-02-09T12:00:00;2035-02-09T12:00:00;Worf Peer;Cisneros-Meyer;Sustainable_nets;Event.Invest;BassLine;The News Buoy;Positivo;0.9865
5;2035-03-21T22:00:00;2035-03-21T22:00:00;Worf Peer;Cisneros-Meyer;Sustainable_nets;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.9914
6;2035-03-21T12:00:00;2035-03-21T12:00:00;Urashima Tarō;Cisneros-Meyer;Sustainable_nets;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9865
7;2035-04-26T13:00:00;2035-04-26T13:00:00;Urashima Tarō;Cisneros-Meyer;Sustainable_nets;Event.Invest;BassLine;Haacklee Herald;Positivo;0.9977
8;2035-04-26T22:00:00;2035-04-26T22:00:00;Jack Inch;Cisneros-Meyer;Sustainable_nets;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.9914
9;2035-05-08T23:00:00;2035-05-08T23:00:00;Pelagia Alethea Mordoch;Cisneros-Meyer;Sustainable_nets;Event.Invest;BassLine;Haacklee Herald;Positivo;0.9977
10;2035-05-08T20:00:00;2035-05-08T20:00:00;Niklaus Oberon;Cisneros-Meyer;Sustainable_nets;Event.Invest;BassLine;The News Buoy;Positivo;0.9865
11;2035-05-14T16:00:00;2035-05-14T16:00:00;Worf Peer;Cisneros-Meyer;Sustainable_nets;Event.Invest;BassLine;The News Buoy;Positivo;0.9865
12;2035-05-15T09:00:00;2035-05-15T09:00:00;Olokun Daramola;Cisneros-Meyer;Sustainable_nets;Event.Invest;ShadGPT;Haacklee Herald;Positivo;0.9977
13;2035-05-15T01:00:00;2035-05-15T01:00:00;Urashima Tarō;Cisneros-Meyer;Sustainable_nets;Event.Invest;BassLine;Lomark Daily;Positivo;0.9914
14;2035-05-15T12:00:00;2035-05-15T12:00:00;Kristin Baker;Cisneros-Meyer;Sustainable_nets;Event.Invest;BassLine;The News Buoy;Positivo;0.9865
15;2035-06-17T04:00:00;2035-06-17T04:00:00;Olokun Daramola;Cisneros-Meyer;Sustainable_nets;Event.Invest;ShadGPT;Haacklee Herald;Positivo;0.9977
16;2035-06-17T21:00:00;2035-06-17T21:00:00;Olokun Daramola;Cisneros-Meyer;Sustainable_nets;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9865
17;2035-07-24T19:00:00;2035-07-24T19:00:00;Worf Peer;Cisneros-Meyer;Sustainable_nets;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9865
0;2035-02-04T02:00:00;2035-02-04T02:00:00;Greta Grass-Hill;Cisneros-Meyer;Davis-Boyd;Event.Transaction;BassLine;The News Buoy;Positivo;0.9865
1;2035-05-14T16:00:00;2035-05-14T16:00:00;Worf Peer;Cisneros-Meyer;Davis-Boyd;Event.Communication.Conference;BassLine;The News Buoy;Positivo;0.9865
0;2035-02-04T02:00:00;2035-02-04T02:00:00;Greta Grass-Hill;Cisneros-Meyer;Clarke, Scott and Sloan;Event.Transaction;BassLine;The News Buoy;Positivo;0.9865
1;2035-02-09T01:00:00;2035-02-09T01:00:00;Pelagia Alethea Mordoch;Cisneros-Meyer;Clarke, Scott and Sloan;Event.Communication.Conference;ShadGPT;Lomark Daily;Positivo;0.9914
0;2035-02-07T18:00:00;2035-02-07T18:00:00;Harvey Janus;Cisneros-Meyer;Hines-Douglas;Event.Transaction;BassLine;Haacklee Herald;Positivo;0.9977
0;2035-02-07T18:00:00;2035-02-07T18:00:00;Harvey Janus;Cisneros-Meyer;Walker, Gonzalez and Blanchard;Event.Transaction;BassLine;Haacklee Herald;Positivo;0.9977
1;2035-02-09T12:00:00;2035-02-09T12:00:00;Worf Peer;Cisneros-Meyer;Walker, Gonzalez and Blanchard;Event.Transaction;BassLine;The News Buoy;Positivo;0.9865
0;2035-02-07T18:00:00;2035-02-07T18:00:00;Harvey Janus;Cisneros-Meyer;Harrington Inc;Event.Communication.Conference;BassLine;Haacklee Herald;Positivo;0.9977
0;2035-02-07T21:00:00;2035-02-07T21:00:00;Niklaus Oberon;Cisneros-Meyer;Blackwell, Clark and Lam;Event.Transaction;BassLine;Lomark Daily;Positivo;0.9914
0;2035-02-07T21:00:00;2035-02-07T21:00:00;Niklaus Oberon;Cisneros-Meyer;Martinez-Daniels;Event.Transaction;BassLine;Lomark Daily;Positivo;0.9914
0;2035-02-07T21:00:00;2035-02-07T21:00:00;Niklaus Oberon;Cisneros-Meyer;Anderson, Brown and Green;Event.Communication.Conference;BassLine;Lomark Daily;Positivo;0.9914
0;2035-02-07T21:00:00;2035-02-07T21:00:00;Niklaus Oberon;Cisneros-Meyer;Phelps, Brown and Wallace;Event.Transaction;BassLine;Lomark Daily;Positivo;0.9914
0;2035-02-07T10:00:00;2035-02-07T10:00:00;Jack Inch;Cisneros-Meyer;Hernandez-Rojas;Event.Communication.Conference;ShadGPT;The News Buoy;Positivo;0.9865
1;2035-06-17T04:00:00;2035-06-17T04:00:00;Olokun Daramola;Cisneros-Meyer;Hernandez-Rojas;Event.Transaction;ShadGPT;Haacklee Herald;Positivo;0.9977
0;2035-02-07T10:00:00;2035-02-07T10:00:00;Jack Inch;Cisneros-Meyer;Flores Ltd;Event.Transaction;ShadGPT;The News Buoy;Positivo;0.9865
0;2035-02-07T10:00:00;2035-02-07T10:00:00;Jack Inch;Cisneros-Meyer;Montoya Group;Event.Transaction;ShadGPT;The News Buoy;Positivo;0.9865
0;2035-02-09T16:00:00;2035-02-09T16:00:00;Haenyeo Hyun-Ki;Cisneros-Meyer;Horn and Sons;Event.Transaction;BassLine;Haacklee Herald;Positivo;0.9977
0;2035-02-09T16:00:00;2035-02-09T16:00:00;Haenyeo Hyun-Ki;Cisneros-Meyer;James, Bell and Chen;Event.Transaction;BassLine;Haacklee Herald;Positivo;0.9977
0;2035-02-09T16:00:00;2035-02-09T16:00:00;Haenyeo Hyun-Ki;Cisneros-Meyer;Ward-Dunn;Event.Transaction;BassLine;Haacklee Herald;Positivo;0.9977
0;2035-02-09T01:00:00;2035-02-09T01:00:00;Pelagia Alethea Mordoch;Cisneros-Meyer;Phillips-Newton;Event.Transaction;ShadGPT;Lomark Daily;Positivo;0.9914
0;2035-02-09T12:00:00;2035-02-09T12:00:00;Worf Peer;Cisneros-Meyer;Smith, Smith and Barber;Event.Transaction;BassLine;The News Buoy;Positivo;0.9865
1;2035-05-15T01:00:00;2035-05-15T01:00:00;Urashima Tarō;Cisneros-Meyer;Smith, Smith and Barber;Event.Transaction;BassLine;Lomark Daily;Positivo;0.9914
0;2035-02-09T12:00:00;2035-02-09T12:00:00;Worf Peer;Cisneros-Meyer;Coleman, Nelson and Garcia;Event.Transaction;BassLine;The News Buoy;Positivo;0.9865
1;2035-05-14T01:00:00;2035-05-14T01:00:00;Melinda Manning;Cisneros-Meyer;Coleman, Nelson and Garcia;Event.Transaction;ShadGPT;Haacklee Herald;Positivo;0.9977
0;2035-02-09T12:00:00;2035-02-09T12:00:00;Worf Peer;Cisneros-Meyer;Johnson-Johnson;Event.Transaction;BassLine;The News Buoy;Positivo;0.9865
1;2035-04-12T10:00:00;2035-04-12T10:00:00;Kristin Baker;Cisneros-Meyer;Johnson-Johnson;Event.Transaction;ShadGPT;Lomark Daily;Positivo;0.9914
0;2035-03-21T15:00:00;2035-03-21T15:00:00;Melinda Manning;Cisneros-Meyer;Mcgee and Sons;Event.Transaction;ShadGPT;Haacklee Herald;Positivo;0.9977
0;2035-03-21T15:00:00;2035-03-21T15:00:00;Melinda Manning;Cisneros-Meyer;Paul Inc;Event.Transaction;ShadGPT;Haacklee Herald;Positivo;0.9977
0;2035-04-12T18:00:00;2035-04-12T18:00:00;Worf Peer;Cisneros-Meyer;Wilcox-Nelson;Event.Transaction;BassLine;Haacklee Herald;Positivo;0.9977
0;2035-04-12T10:00:00;2035-04-12T10:00:00;Kristin Baker;Cisneros-Meyer;Bishop-Hernandez;Event.Transaction;ShadGPT;Lomark Daily;Positivo;0.9914
0;2035-04-12T10:00:00;2035-04-12T10:00:00;Kristin Baker;Cisneros-Meyer;Martinez, Willis and Barr;Event.Transaction;ShadGPT;Lomark Daily;Positivo;0.9914
0;2035-04-12T10:00:00;2035-04-12T10:00:00;Kristin Baker;Cisneros-Meyer;Spencer, Richards and Wilson;Event.Transaction;ShadGPT;Lomark Daily;Positivo;0.9914
1;2035-07-24T13:00:00;2035-07-24T13:00:00;Clepper Jessen;Cisneros-Meyer;Spencer, Richards and Wilson;Event.Transaction;BassLine;Lomark Daily;Positivo;0.9914
0;2035-04-12T10:00:00;2035-04-12T10:00:00;Kristin Baker;Cisneros-Meyer;Henderson, Hall and Lutz;Event.Communication.Conference;ShadGPT;Lomark Daily;Positivo;0.9914
0;2035-04-26T13:00:00;2035-04-26T13:00:00;Urashima Tarō;Cisneros-Meyer;Martinez-Le;Event.Transaction;BassLine;Haacklee Herald;Positivo;0.9977
1;2035-05-14T21:00:00;2035-05-14T21:00:00;Pelagia Alethea Mordoch;Cisneros-Meyer;Martinez-Le;Event.Transaction;BassLine;Lomark Daily;Positivo;0.9914
0;2035-04-26T13:00:00;2035-04-26T13:00:00;Urashima Tarō;Cisneros-Meyer;Mclaughlin-Chandler;Event.Communication.Conference;BassLine;Haacklee Herald;Positivo;0.9977
0;2035-04-26T22:00:00;2035-04-26T22:00:00;Jack Inch;Cisneros-Meyer;Valdez, Dalton and Cook;Event.Transaction;ShadGPT;Lomark Daily;Positivo;0.9914
0;2035-05-08T23:00:00;2035-05-08T23:00:00;Pelagia Alethea Mordoch;Cisneros-Meyer;Watson-Gray;Event.Transaction;BassLine;Haacklee Herald;Positivo;0.9977
0;2035-05-08T23:00:00;2035-05-08T23:00:00;Pelagia Alethea Mordoch;Cisneros-Meyer;Smith-Hull;Event.Transaction;BassLine;Haacklee Herald;Positivo;0.9977
1;2035-05-14T01:00:00;2035-05-14T01:00:00;Melinda Manning;Cisneros-Meyer;Smith-Hull;Event.Communication.Conference;ShadGPT;Haacklee Herald;Positivo;0.9977
0;2035-05-08T20:00:00;2035-05-08T20:00:00;Niklaus Oberon;Cisneros-Meyer;Cuevas PLC;Event.Communication.Conference;BassLine;The News Buoy;Positivo;0.9865
0;2035-05-08T20:00:00;2035-05-08T20:00:00;Niklaus Oberon;Cisneros-Meyer;Mann, Myers and Rivera;Event.Transaction;BassLine;The News Buoy;Positivo;0.9865
0;2035-05-08T20:00:00;2035-05-08T20:00:00;Niklaus Oberon;Cisneros-Meyer;Vasquez, Chaney and Martinez;Event.Transaction;BassLine;The News Buoy;Positivo;0.9865
0;2035-05-14T01:00:00;2035-05-14T01:00:00;Melinda Manning;Cisneros-Meyer;Solis-Lopez;Event.Transaction;ShadGPT;Haacklee Herald;Positivo;0.9977
0;2035-06-17T04:00:00;2035-06-17T04:00:00;Olokun Daramola;Cisneros-Meyer;Evans-Burns;Event.Transaction;ShadGPT;Haacklee Herald;Positivo;0.9977
0;2035-06-17T21:00:00;2035-06-17T21:00:00;Olokun Daramola;Cisneros-Meyer;Collins, Johnson and Lloyd;Event.Communication.Conference;ShadGPT;The News Buoy;Positivo;0.9865
0;2035-07-24T05:00:00;2035-07-24T05:00:00;Jack Inch;Cisneros-Meyer;Thompson-Padilla;Event.Transaction;ShadGPT;Haacklee Herald;Positivo;0.9977
0;2035-07-24T19:00:00;2035-07-24T19:00:00;Worf Peer;Cisneros-Meyer;Evans-Pearson;Event.Transaction;ShadGPT;The News Buoy;Positivo;0.9865
0;2035-07-24T19:00:00;2035-07-24T19:00:00;Worf Peer;Cisneros-Meyer;Ellis-Hunter;Event.Transaction;ShadGPT;The News Buoy;Positivo;0.9865
0;2035-02-04T02:00:00;2035-02-04T02:00:00;Greta Grass-Hill;Cisneros-Meyer;Safety;Event.Invest;BassLine;The News Buoy;Positivo;0.9865
1;2035-02-07T18:00:00;2035-02-07T18:00:00;Harvey Janus;Cisneros-Meyer;Safety;Event.Invest;BassLine;Haacklee Herald;Positivo;0.9977
2;2035-02-07T10:00:00;2035-02-07T10:00:00;Jack Inch;Cisneros-Meyer;Safety;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9865
3;2035-02-09T12:00:00;2035-02-09T12:00:00;Worf Peer;Cisneros-Meyer;Safety;Event.Invest;BassLine;The News Buoy;Positivo;0.9865
4;2035-03-21T15:00:00;2035-03-21T15:00:00;Melinda Manning;Cisneros-Meyer;Safety;Event.Invest;ShadGPT;Haacklee Herald;Positivo;0.9977
5;2035-03-21T22:00:00;2035-03-21T22:00:00;Worf Peer;Cisneros-Meyer;Safety;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.9914
6;2035-03-21T12:00:00;2035-03-21T12:00:00;Urashima Tarō;Cisneros-Meyer;Safety;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9865
7;2035-04-12T10:00:00;2035-04-12T10:00:00;Kristin Baker;Cisneros-Meyer;Safety;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.9914
8;2035-04-12T20:00:00;2035-04-12T20:00:00;Urashima Tarō;Cisneros-Meyer;Safety;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9865
9;2035-04-26T22:00:00;2035-04-26T22:00:00;Jack Inch;Cisneros-Meyer;Safety;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.9914
10;2035-05-08T23:00:00;2035-05-08T23:00:00;Pelagia Alethea Mordoch;Cisneros-Meyer;Safety;Event.Invest;BassLine;Haacklee Herald;Positivo;0.9977
11;2035-05-08T02:00:00;2035-05-08T02:00:00;Kristin Baker;Cisneros-Meyer;Safety;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.9914
12;2035-05-08T20:00:00;2035-05-08T20:00:00;Niklaus Oberon;Cisneros-Meyer;Safety;Event.Invest;BassLine;The News Buoy;Positivo;0.9865
13;2035-05-14T21:00:00;2035-05-14T21:00:00;Pelagia Alethea Mordoch;Cisneros-Meyer;Safety;Event.Invest;BassLine;Lomark Daily;Positivo;0.9914
14;2035-05-14T16:00:00;2035-05-14T16:00:00;Worf Peer;Cisneros-Meyer;Safety;Event.Invest;BassLine;The News Buoy;Positivo;0.9865
15;2035-05-15T12:00:00;2035-05-15T12:00:00;Kristin Baker;Cisneros-Meyer;Safety;Event.Invest;BassLine;The News Buoy;Positivo;0.9865
16;2035-06-17T04:00:00;2035-06-17T04:00:00;Olokun Daramola;Cisneros-Meyer;Safety;Event.Invest;ShadGPT;Haacklee Herald;Positivo;0.9977
17;2035-06-17T04:00:00;2035-06-17T04:00:00;Melinda Manning;Cisneros-Meyer;Safety;Event.Invest;BassLine;Lomark Daily;Positivo;0.9914
18;2035-07-24T13:00:00;2035-07-24T13:00:00;Clepper Jessen;Cisneros-Meyer;Safety;Event.Invest;BassLine;Lomark Daily;Positivo;0.9914
0;2035-02-04T01:00:00;2035-02-04T01:00:00;Clepper Jessen;Cisneros-Meyer;Efficiency;Event.Invest;ShadGPT;Haacklee Herald;Positivo;0.9977
1;2035-02-07T18:00:00;2035-02-07T18:00:00;Harvey Janus;Cisneros-Meyer;Efficiency;Event.Invest;BassLine;Haacklee Herald;Positivo;0.9977
2;2035-02-07T21:00:00;2035-02-07T21:00:00;Niklaus Oberon;Cisneros-Meyer;Efficiency;Event.Invest;BassLine;Lomark Daily;Positivo;0.9914
3;2035-02-09T16:00:00;2035-02-09T16:00:00;Haenyeo Hyun-Ki;Cisneros-Meyer;Efficiency;Event.Invest;BassLine;Haacklee Herald;Positivo;0.9977
4;2035-02-09T12:00:00;2035-02-09T12:00:00;Worf Peer;Cisneros-Meyer;Efficiency;Event.Invest;BassLine;The News Buoy;Positivo;0.9865
5;2035-03-21T22:00:00;2035-03-21T22:00:00;Worf Peer;Cisneros-Meyer;Efficiency;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.9914
6;2035-03-21T12:00:00;2035-03-21T12:00:00;Urashima Tarō;Cisneros-Meyer;Efficiency;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9865
7;2035-04-26T22:00:00;2035-04-26T22:00:00;Jack Inch;Cisneros-Meyer;Efficiency;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.9914
8;2035-04-26T08:00:00;2035-04-26T08:00:00;Kristin Baker;Cisneros-Meyer;Efficiency;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9865
9;2035-05-08T23:00:00;2035-05-08T23:00:00;Pelagia Alethea Mordoch;Cisneros-Meyer;Efficiency;Event.Invest;BassLine;Haacklee Herald;Positivo;0.9977
10;2035-05-14T01:00:00;2035-05-14T01:00:00;Melinda Manning;Cisneros-Meyer;Efficiency;Event.Invest;ShadGPT;Haacklee Herald;Positivo;0.9977
11;2035-05-15T01:00:00;2035-05-15T01:00:00;Urashima Tarō;Cisneros-Meyer;Efficiency;Event.Invest;BassLine;Lomark Daily;Positivo;0.9914
12;2035-06-17T04:00:00;2035-06-17T04:00:00;Olokun Daramola;Cisneros-Meyer;Efficiency;Event.Invest;ShadGPT;Haacklee Herald;Positivo;0.9977
13;2035-06-17T21:00:00;2035-06-17T21:00:00;Olokun Daramola;Cisneros-Meyer;Efficiency;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9865
14;2035-07-24T19:00:00;2035-07-24T19:00:00;Worf Peer;Cisneros-Meyer;Efficiency;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9865
0;2035-02-04T08:00:00;2035-02-04T08:00:00;Kristin Baker;Serrano-Cruz;Tracking_System;Event.Invest;BassLine;Haacklee Herald;Positivo;0.9954
1;2035-02-04T11:00:00;2035-02-04T11:00:00;Greta Grass-Hill;Serrano-Cruz;Tracking_System;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.9756
2;2035-04-22T00:00:00;2035-04-22T00:00:00;Melinda Manning;Serrano-Cruz;Tracking_System;Event.Invest;BassLine;Lomark Daily;Positivo;0.9756
3;2035-04-21T03:00:00;2035-04-21T03:00:00;Urashima Tarō;Serrano-Cruz;Tracking_System;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9885
4;2035-06-15T22:00:00;2035-06-15T22:00:00;Urashima Tarō;Serrano-Cruz;Tracking_System;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9885
0;2035-02-04T08:00:00;2035-02-04T08:00:00;Kristin Baker;Serrano-Cruz;Mcgee and Sons;Event.Transaction;BassLine;Haacklee Herald;Positivo;0.9954
0;2035-02-04T11:00:00;2035-02-04T11:00:00;Greta Grass-Hill;Serrano-Cruz;Montoya Group;Event.Transaction;ShadGPT;Lomark Daily;Positivo;0.9756
0;2035-02-04T11:00:00;2035-02-04T11:00:00;Greta Grass-Hill;Serrano-Cruz;Marine_Sanctuary;Event.Aid;ShadGPT;Lomark Daily;Positivo;0.9756
1;2035-04-21T09:00:00;2035-04-21T09:00:00;Niklaus Oberon;Serrano-Cruz;Marine_Sanctuary;Event.Aid;ShadGPT;Haacklee Herald;Positivo;0.9954
2;2035-06-15T02:00:00;2035-06-15T02:00:00;Worf Peer;Serrano-Cruz;Marine_Sanctuary;Event.Aid;ShadGPT;Lomark Daily;Positivo;0.9756
0;2035-02-04T11:00:00;2035-02-04T11:00:00;Greta Grass-Hill;Serrano-Cruz;Brown, Clarke and Martinez;Event.Communication.Conference;ShadGPT;Lomark Daily;Positivo;0.9756
0;2035-02-04T22:00:00;2035-02-04T22:00:00;Niklaus Oberon;Serrano-Cruz;Clark-Leon;Event.Transaction;BassLine;The News Buoy;Positivo;0.9885
0;2035-02-04T22:00:00;2035-02-04T22:00:00;Niklaus Oberon;Serrano-Cruz;Willis, Vasquez and Goodwin;Event.Transaction;BassLine;The News Buoy;Positivo;0.9885
0;2035-04-21T09:00:00;2035-04-21T09:00:00;Niklaus Oberon;Serrano-Cruz;Phelps, Brown and Wallace;Event.Transaction;ShadGPT;Haacklee Herald;Positivo;0.9954
